date,avg_hourly_temperature,min_windchill,avg_relative_humidity,avg_dew_point,avg_wind_speed,max_wind_gust,wind_gust_dir_10s,avg_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_10,precipitation,sunlight
2017-11-16,-11.36,-22.0,83.8,-13.6,9.38,,,2.5,30.0,0.0,0.0,0.0,0.2,8.57
2017-11-15,-9.79,-19.0,86.9,-11.5,17.67,41.0,14.0,2.4,28.2,0.0,0.0,0.0,0.0,8.62
2017-11-14,-9.16,-18.0,88.9,-10.7,10.58,28.0,2.0,2.4,27.2,0.0,0.0,0.0,2.5,8.68
2017-11-13,-7.86,-16.0,95.3,-8.5,9.04,29.0,8.0,3.3,25.9,0.0,0.0,0.0,0.8,8.73
2017-11-12,-7.03,-15.0,92.8,-8.0,10.88,,,3.6,24.6,0.0,0.0,0.0,0.0,8.8
2017-11-11,-5.54,-15.0,83.9,-7.9,6.5,,,4.1,22.6,0.0,0.0,0.0,0.0,8.85
2017-11-10,-7.69,-14.0,83.2,-10.1,6.38,,,3.4,26.4,0.0,0.0,0.0,0.0,8.9
2017-11-09,-10.16,-21.0,81.4,-12.8,14.67,43.0,17.0,3.3,29.2,0.0,0.0,0.0,0.0,8.97
2017-11-08,-10.86,-18.0,87.0,-12.7,4.25,,,3.5,28.6,0.0,0.0,0.0,0.4,9.03
2017-11-07,-7.85,-14.0,78.3,-11.0,8.42,,,2.8,26.9,0.0,0.0,0.0,0.4,9.08
2017-11-06,-8.93,-18.0,73.3,-13.0,10.88,32.0,19.0,2.8,27.9,0.0,0.0,0.0,0.2,9.15
2017-11-05,-10.03,-20.0,79.0,-13.1,10.36,,,2.5,28.6,0.0,0.0,0.0,0.0,9.22
2017-11-04,-13.71,-20.0,83.5,-16.0,4.62,,,3.2,31.1,0.0,0.0,0.0,0.2,9.28
2017-11-03,-12.77,-21.0,85.3,-14.7,10.75,,,2.6,30.2,0.0,0.0,0.0,0.4,9.35
2017-11-02,-10.43,-19.0,84.7,-12.5,12.83,,,2.1,27.9,0.0,0.0,0.0,0.2,9.42
2017-11-01,-2.98,-14.0,91.5,-4.2,15.88,32.0,2.0,1.6,22.0,0.0,0.0,0.0,3.4,9.48
2017-10-31,1.15,-6.0,85.2,-1.3,11.33,46.0,34.0,2.4,16.7,0.0,0.0,0.0,6.1,9.55
2017-10-30,0.63,-8.0,65.2,-5.8,8.5,,,2.3,17.6,0.0,0.0,0.0,0.0,9.62
2017-10-29,2.6,,63.2,-3.8,20.54,56.0,34.0,1.8,14.8,0.0,0.0,0.0,0.0,9.67
2017-10-28,11.43,,49.0,0.8,16.17,41.0,1.0,1.9,5.9,0.0,7.1,2.1,0.0,9.73
2017-10-27,5.67,-2.0,62.7,-1.4,6.58,,,2.5,12.0,0.0,1.0,0.0,0.0,9.8
2017-10-26,1.1,-8.0,66.4,-4.7,13.04,35.0,19.0,2.0,15.7,0.0,0.0,0.0,0.0,9.87
2017-10-25,3.34,-5.0,76.7,-0.4,17.46,59.0,31.0,1.9,14.2,0.0,0.0,0.0,0.0,9.93
2017-10-24,10.58,,48.7,-0.2,13.79,52.0,32.0,2.5,6.0,0.0,7.0,2.0,0.0,10.0
2017-10-23,7.75,,43.6,-4.3,12.88,46.0,30.0,2.5,9.6,0.0,3.4,0.0,0.0,10.07
2017-10-22,5.53,,57.0,-2.5,11.21,43.0,34.0,2.1,12.2,0.0,0.8,0.0,0.0,10.13
2017-10-21,4.29,-3.0,64.8,-2.4,7.29,,,2.3,13.5,0.0,0.0,0.0,0.0,10.22
2017-10-20,6.22,,68.0,0.4,10.58,33.0,33.0,2.2,11.8,0.0,1.1,0.0,0.0,10.28
2017-10-19,8.22,,56.6,-0.4,8.04,,,2.6,9.8,0.0,3.2,0.0,0.0,10.33
2017-10-18,4.93,,50.1,-4.9,16.12,50.0,30.0,2.3,13.6,0.0,0.0,0.0,0.0,10.4
2017-10-17,8.2,,64.0,1.3,18.62,80.0,31.0,2.2,6.7,0.0,6.3,1.3,0.8,10.48
2017-10-16,8.73,,53.7,-0.7,7.79,,,2.8,9.2,0.0,3.8,0.0,0.0,10.55
2017-10-15,8.18,,55.3,-1.2,11.54,35.0,21.0,2.1,9.7,0.0,3.3,0.0,0.0,10.62
2017-10-14,1.59,-8.0,77.4,-2.2,8.79,,,1.9,16.9,0.0,0.0,0.0,0.0,10.68
2017-10-13,-1.38,-7.0,81.0,-4.5,4.67,,,2.7,18.9,0.0,0.0,0.0,0.0,10.77
2017-10-12,-0.18,-7.0,76.3,-4.1,9.42,,,1.7,17.6,0.0,0.0,0.0,0.0,10.82
2017-10-11,1.44,-6.0,88.3,-0.3,16.42,33.0,32.0,1.2,16.2,0.0,0.0,0.0,0.0,10.88
2017-10-10,5.51,,70.8,0.4,11.92,37.0,6.0,2.2,12.7,0.0,0.4,0.0,0.5,10.97
2017-10-09,6.47,-4.0,58.8,-2.0,11.08,41.0,28.0,1.9,10.8,0.0,2.2,0.0,0.0,11.03
2017-10-08,1.66,-6.0,67.5,-4.1,16.38,48.0,32.0,1.8,15.6,0.0,0.0,0.0,0.3,11.1
2017-10-07,7.05,,57.1,-1.0,22.38,69.0,31.0,2.1,10.7,0.0,2.3,0.0,0.0,11.18
2017-10-06,9.69,,65.9,3.0,8.67,52.0,31.0,2.5,7.7,0.0,5.3,0.4,0.0,11.23
2017-10-05,11.11,,58.3,2.2,9.54,,,2.6,5.9,0.0,7.1,2.1,0.0,11.32
2017-10-04,7.46,-2.0,59.3,-1.4,5.67,,,2.8,9.8,0.0,3.2,0.0,0.0,11.38
2017-10-03,2.63,-6.0,64.5,-4.1,10.67,,,2.2,14.9,0.0,0.0,0.0,0.0,11.45
2017-10-02,1.31,-4.0,79.2,-2.0,23.96,61.0,34.0,1.4,16.1,0.0,0.0,0.0,5.6,11.53
2017-10-01,6.95,,67.5,1.0,24.08,56.0,34.0,1.5,11.8,0.0,1.2,0.0,4.2,11.58
2017-09-30,12.34,,59.8,4.3,12.12,37.0,35.0,2.8,5.7,0.0,7.3,2.4,0.0,11.67
2017-09-29,15.39,,51.4,4.7,11.3,44.0,15.0,2.8,0.4,0.0,12.6,7.6,,11.73
2017-09-28,16.63,,57.4,6.9,14.46,44.0,15.0,2.3,1.9,0.0,11.1,6.1,0.0,11.82
2017-09-27,15.89,,62.8,8.3,8.88,37.0,30.0,1.9,1.1,0.0,11.9,7.0,0.0,11.87
2017-09-26,15.0,,61.2,7.0,9.67,35.0,30.0,2.0,2.2,0.0,10.8,5.8,0.0,11.93
2017-09-25,14.57,,63.1,7.0,7.71,27.0,24.0,2.0,3.1,0.0,9.8,4.8,0.0,12.02
2017-09-24,11.07,,65.6,4.4,8.08,,,1.6,6.6,0.0,6.4,1.4,0.0,12.08
2017-09-23,8.22,,70.7,2.9,11.04,30.0,17.0,1.5,8.9,0.0,4.1,0.0,0.0,12.17
2017-09-22,4.93,,86.8,2.9,6.21,,,1.6,13.1,0.0,0.0,0.0,0.4,12.22
2017-09-21,3.75,,93.7,2.8,16.17,35.0,35.0,1.3,14.1,0.0,0.0,0.0,12.6,12.3
2017-09-20,4.78,,92.0,3.6,11.83,33.0,33.0,1.4,12.7,0.0,0.4,0.0,3.0,12.37
2017-09-19,5.11,,89.2,3.4,19.62,48.0,25.0,1.8,13.2,0.0,0.0,0.0,14.8,12.45
2017-09-18,10.69,,62.0,3.4,14.75,41.0,16.0,2.3,6.5,0.0,6.5,1.6,0.0,12.5
2017-09-17,10.38,,59.9,2.3,18.0,41.0,15.0,2.1,7.5,0.0,5.5,0.5,0.0,12.58
2017-09-16,8.83,,59.3,0.4,15.62,43.0,17.0,1.9,8.9,0.0,4.0,0.0,0.0,12.65
2017-09-15,6.65,,79.5,2.9,6.12,,,2.2,10.5,0.0,2.5,0.0,0.2,12.72
2017-09-14,7.61,,85.0,5.1,4.96,32.0,6.0,1.6,9.4,0.0,3.5,0.0,2.0,12.78
2017-09-13,8.58,,85.2,6.2,9.21,,,1.6,9.1,0.0,3.9,0.0,8.4,12.85
2017-09-12,13.53,,59.0,5.5,9.08,,,2.0,4.3,0.0,8.7,3.7,0.3,12.93
2017-09-11,18.18,,46.2,4.9,11.38,35.0,33.0,2.3,0.0,0.6,13.6,8.6,0.0,12.98
2017-09-10,14.68,,53.4,3.9,18.25,61.0,28.0,1.8,3.1,0.0,9.9,4.9,2.5,13.07
2017-09-09,15.47,,77.7,11.4,8.12,41.0,31.0,3.0,1.5,0.0,11.5,6.5,0.2,13.13
2017-09-08,18.36,,49.8,7.0,12.13,41.0,35.0,3.5,0.0,0.6,13.6,8.6,0.0,13.22
2017-09-07,21.78,,40.5,4.9,10.71,33.0,15.0,4.5,0.0,2.8,15.8,10.8,0.0,13.27
2017-09-06,18.96,,53.1,6.6,3.54,,,4.8,0.0,0.9,13.8,8.8,0.0,13.33
2017-09-05,17.2,,48.6,5.3,6.79,,,3.1,0.2,0.0,12.8,7.8,0.0,13.42
2017-09-04,14.1,,55.9,4.1,5.33,,,2.1,4.3,0.0,8.7,3.7,0.0,13.48
2017-09-03,14.82,,69.5,9.0,11.79,32.0,28.0,1.6,3.2,0.0,9.8,4.8,0.0,13.55
2017-09-02,16.27,,63.1,8.2,9.67,52.0,1.0,3.0,0.6,0.0,12.4,7.5,0.6,13.62
2017-09-01,15.8,,52.4,5.7,9.92,,,2.9,1.8,0.0,11.2,6.2,0.0,13.68
2017-08-31,17.17,,64.1,9.3,12.92,43.0,32.0,2.7,0.4,0.0,12.6,7.6,0.0,13.77
2017-08-30,18.32,,57.9,9.7,12.0,33.0,16.0,2.2,0.0,1.4,14.4,9.4,0.0,13.82
2017-08-29,19.68,,56.0,9.7,12.83,43.0,13.0,2.2,0.0,1.6,14.6,9.6,0.0,13.9
2017-08-28,19.6,,59.3,11.0,6.96,,,2.1,0.0,1.9,14.9,9.9,0.0,13.97
2017-08-27,19.78,,52.2,8.4,6.08,,,3.1,0.0,1.6,14.6,9.6,0.0,14.03
2017-08-26,16.55,,51.0,5.3,8.96,28.0,24.0,2.1,1.8,0.0,11.2,6.2,0.0,14.1
2017-08-25,14.96,,53.5,4.1,12.5,39.0,25.0,2.0,3.5,0.0,9.5,4.5,0.0,14.17
2017-08-24,17.05,,71.4,11.6,12.08,72.0,32.0,2.2,0.1,0.0,12.9,7.9,2.0,14.23
2017-08-23,21.95,,53.0,11.4,13.92,32.0,13.0,2.3,0.0,4.2,17.2,12.2,0.0,14.3
2017-08-22,20.23,,56.8,10.6,7.5,28.0,27.0,1.9,0.0,2.0,14.9,9.9,0.0,14.37
2017-08-21,15.75,,60.9,7.5,8.46,,,2.2,3.2,0.0,9.8,4.8,0.0,14.43
2017-08-20,14.51,,54.2,5.2,14.12,39.0,26.0,1.8,2.9,0.0,10.1,5.1,0.0,14.5
2017-08-19,14.81,,51.6,4.0,16.88,50.0,31.0,1.7,3.5,0.0,9.5,4.5,0.0,14.57
2017-08-18,17.09,,66.8,10.3,12.42,67.0,32.0,3.9,0.0,0.4,13.3,8.3,3.1,14.63
2017-08-17,19.17,,50.5,8.1,11.79,33.0,26.0,3.3,0.0,1.3,14.3,9.3,0.0,14.7
2017-08-16,17.91,,54.9,7.9,7.92,,,3.5,0.0,0.2,13.2,8.2,0.0,14.77
2017-08-15,16.4,,51.2,5.6,16.42,46.0,29.0,2.0,1.3,0.0,11.7,6.7,0.0,14.83
2017-08-14,16.3,,64.1,8.8,11.67,,,4.0,1.5,0.0,11.5,6.5,0.5,14.88
2017-08-13,20.05,,56.4,10.5,20.0,50.0,14.0,4.0,0.0,3.5,16.5,11.5,8.4,14.95
2017-08-12,21.79,,45.4,8.9,20.17,46.0,13.0,2.8,0.0,2.8,15.8,10.8,0.0,15.02
2017-08-11,19.09,,62.4,10.9,9.25,28.0,11.0,2.8,0.0,0.1,13.1,8.1,0.0,15.08
2017-08-10,19.36,,59.3,10.4,6.17,59.0,4.0,3.2,0.0,1.2,14.2,9.2,0.0,15.15
2017-08-09,19.07,,57.5,9.8,5.92,,,2.7,0.0,0.6,13.6,8.6,0.0,15.22
2017-08-08,16.1,,72.4,10.5,5.08,,,2.1,1.6,0.0,11.4,6.5,0.0,15.28
2017-08-07,15.03,,85.3,12.5,10.33,27.0,36.0,2.0,2.2,0.0,10.8,5.8,1.8,15.33
2017-08-06,17.97,,68.3,11.0,4.71,,,2.4,0.4,0.0,12.6,7.6,0.2,15.4
2017-08-05,15.15,,84.8,12.5,5.04,87.0,4.0,1.7,2.0,0.0,11.1,6.0,2.2,15.45
2017-08-04,16.36,,82.0,13.1,10.75,37.0,33.0,1.9,0.0,0.0,13.0,8.0,7.1,15.5
2017-08-03,19.23,,59.1,10.2,8.17,33.0,30.0,2.8,0.0,0.7,13.7,8.7,0.0,15.57
2017-08-02,16.23,,70.7,10.1,6.0,,,2.0,1.7,0.0,11.3,6.3,0.2,15.63
2017-08-01,14.03,,84.0,11.3,6.0,,,1.8,3.5,0.0,9.4,4.5,5.3,15.68
2017-07-31,17.22,,62.2,9.4,7.83,,,2.1,0.1,0.0,12.8,7.8,0.0,15.75
2017-07-30,19.98,,66.7,13.4,12.08,37.0,17.0,2.5,0.0,2.0,15.0,10.0,0.0,15.8
2017-07-29,20.34,,68.7,13.9,10.17,32.0,26.0,2.8,0.0,2.2,15.2,10.2,5.1,15.85
2017-07-28,18.84,,62.6,10.8,6.92,,,2.6,0.0,0.4,13.4,8.4,0.0,15.92
2017-07-27,21.13,,63.3,13.3,9.54,61.0,35.0,3.4,0.0,4.2,17.2,12.2,0.5,15.95
2017-07-26,21.1,,53.1,10.2,11.92,32.0,17.0,2.7,0.0,2.0,14.9,9.9,0.0,16.02
2017-07-25,18.14,,62.5,10.0,8.29,,,2.0,0.9,0.0,12.1,7.1,0.2,16.07
2017-07-24,11.73,,87.8,9.8,21.54,63.0,28.0,1.4,5.6,0.0,7.4,2.4,17.2,16.12
2017-07-23,17.69,,68.5,11.4,14.46,59.0,32.0,2.1,0.4,0.0,12.6,7.6,8.0,16.18
2017-07-22,19.81,,59.4,10.4,6.62,,,2.5,0.0,1.3,14.3,9.3,0.0,16.22
2017-07-21,15.65,,82.2,12.5,10.96,33.0,24.0,2.4,1.2,0.0,11.8,6.8,0.5,16.27
2017-07-20,18.42,,67.5,11.5,12.54,56.0,24.0,5.1,0.0,1.0,14.0,9.0,11.3,16.32
2017-07-19,17.7,,65.0,10.4,7.67,,,3.2,0.4,0.0,12.6,7.6,0.0,16.35
2017-07-18,15.5,,65.0,8.3,10.08,33.0,30.0,1.8,2.1,0.0,10.9,5.9,0.0,16.4
2017-07-17,13.56,,63.8,6.7,19.08,52.0,29.0,1.6,3.5,0.0,9.4,4.5,0.6,16.45
2017-07-16,15.62,,70.0,10.0,16.0,52.0,32.0,3.8,1.6,0.0,11.4,6.4,0.0,16.5
2017-07-15,23.73,,55.6,14.0,15.21,33.0,18.0,3.2,0.0,5.8,18.8,13.8,0.0,16.53
2017-07-14,20.0,,61.0,11.4,11.17,29.0,13.0,3.2,0.0,1.8,14.8,9.8,0.0,16.57
2017-07-13,19.83,,70.0,13.4,9.62,69.0,32.0,2.9,0.0,2.8,15.8,10.8,1.4,16.6
2017-07-12,17.34,,76.6,13.0,9.33,,,2.5,0.0,0.1,13.1,8.1,0.0,16.65
2017-07-11,15.95,,73.5,11.2,10.54,32.0,7.0,2.5,1.4,0.0,11.6,6.5,0.8,16.68
2017-07-10,18.39,,68.0,12.1,13.21,28.0,36.0,3.0,0.0,0.9,13.9,8.9,0.0,16.72
2017-07-09,22.02,,62.8,13.9,12.25,54.0,18.0,3.0,0.0,4.6,17.6,12.6,0.0,16.75
2017-07-08,21.91,,67.0,15.3,12.83,56.0,8.0,2.8,0.0,3.6,16.6,11.7,1.2,16.77
2017-07-07,23.5,,50.4,11.9,11.33,29.0,12.0,2.9,0.0,4.3,17.4,12.3,0.0,16.8
2017-07-06,21.38,,51.9,10.4,10.58,32.0,6.0,3.1,0.0,2.5,15.6,10.6,0.2,16.83
2017-07-05,20.04,,40.9,5.6,7.42,32.0,2.0,2.6,0.0,1.6,14.6,9.6,0.0,16.85
2017-07-04,18.96,,43.0,5.6,12.21,44.0,20.0,2.4,0.0,0.0,13.0,8.0,0.0,16.88
2017-07-03,19.05,,59.2,10.5,14.79,46.0,31.0,2.4,0.0,1.8,14.8,9.8,0.0,16.92
2017-07-02,20.84,,62.1,12.4,9.29,29.0,14.0,2.6,0.0,2.2,15.2,10.2,0.0,16.93
2017-07-01,19.02,,68.5,12.4,6.62,37.0,23.0,2.4,0.0,2.2,15.2,10.2,2.1,16.95
2017-06-30,20.92,,53.6,10.2,13.38,43.0,32.0,2.3,0.0,3.0,16.0,11.0,0.0,16.97
2017-06-29,16.86,,65.5,9.4,9.21,,,2.2,2.5,0.0,10.4,5.5,0.0,16.98
2017-06-28,13.59,,80.1,10.2,14.0,39.0,26.0,1.8,3.7,0.0,9.3,4.3,3.6,17.0
2017-06-27,14.36,,67.7,8.2,20.96,72.0,30.0,2.3,3.5,0.0,9.5,4.5,4.1,17.0
2017-06-26,21.52,,49.3,9.8,18.62,85.0,32.0,3.0,0.0,3.5,16.5,11.5,10.1,17.02
2017-06-25,19.94,,49.9,8.5,16.88,44.0,16.0,2.9,0.0,1.1,14.1,9.1,0.0,17.03
2017-06-24,17.03,,52.5,6.6,10.21,46.0,35.0,2.4,1.8,0.0,11.2,6.2,0.0,17.05
2017-06-23,15.64,,47.8,3.6,11.71,39.0,35.0,2.1,3.8,0.0,9.2,4.2,0.0,17.03
2017-06-22,11.75,,63.0,4.2,21.5,52.0,29.0,1.7,5.5,0.0,7.5,2.5,2.0,17.03
2017-06-21,13.97,,44.5,1.3,26.62,61.0,30.0,2.0,3.4,0.0,9.6,4.6,0.0,17.03
2017-06-20,16.22,,65.5,9.1,14.79,74.0,31.0,2.4,0.5,0.0,12.5,7.5,7.0,17.05
2017-06-19,16.25,,47.9,4.3,7.54,,,2.4,2.8,0.0,10.2,5.2,0.2,17.05
2017-06-18,15.55,,48.2,4.0,10.92,52.0,22.0,2.5,1.7,0.0,11.3,6.3,0.0,17.03
2017-06-17,15.75,,44.6,2.3,14.54,44.0,30.0,2.0,2.3,0.0,10.7,5.7,0.0,17.03
2017-06-16,14.97,,73.2,9.9,10.25,41.0,34.0,2.1,1.9,0.0,11.1,6.1,1.1,17.02
2017-06-15,15.23,,70.8,9.6,13.67,32.0,30.0,2.0,3.0,0.0,10.1,5.0,0.0,17.02
2017-06-14,14.21,,86.1,11.9,7.54,,,2.5,3.3,0.0,9.7,4.7,8.9,17.0
2017-06-13,16.46,,64.2,9.4,10.83,29.0,35.0,2.6,1.4,0.0,11.6,6.6,0.2,16.98
2017-06-12,18.11,,58.6,9.0,14.42,46.0,18.0,2.3,0.8,0.0,12.2,7.2,0.0,16.97
2017-06-11,12.18,,72.0,7.1,8.33,,,1.9,6.0,0.0,7.0,2.0,0.6,16.95
2017-06-10,12.3,,77.0,8.1,12.12,33.0,1.0,1.8,4.5,0.0,8.5,3.5,2.8,16.93
2017-06-09,13.57,,86.4,11.3,13.12,43.0,28.0,2.6,4.2,0.0,8.8,3.8,5.9,16.92
2017-06-08,22.58,,36.1,6.5,20.83,44.0,12.0,3.4,0.0,4.2,17.2,12.2,0.0,16.9
2017-06-07,21.71,,37.2,6.2,19.67,39.0,13.0,3.1,0.0,3.9,16.9,11.9,0.0,16.87
2017-06-06,18.33,,42.4,4.3,12.29,39.0,13.0,2.9,1.5,0.0,11.5,6.5,0.0,16.83
2017-06-05,16.16,,52.7,4.9,14.54,33.0,32.0,2.5,1.3,0.0,11.7,6.7,0.7,16.82
2017-06-04,17.08,,54.6,7.5,14.75,41.0,33.0,2.7,0.4,0.0,12.6,7.6,0.0,16.78
2017-06-03,17.55,,51.4,6.3,11.08,32.0,14.0,2.7,1.9,0.0,11.1,6.1,0.0,16.75
2017-06-02,14.49,,76.5,10.3,13.75,89.0,33.0,2.7,2.7,0.0,10.3,5.3,6.9,16.73
2017-06-01,19.61,,57.3,10.2,9.25,32.0,34.0,3.2,0.0,2.3,15.3,10.3,0.0,16.68
2017-05-31,21.1,,46.8,8.5,16.88,56.0,23.0,3.3,0.0,4.5,17.6,12.6,2.8,16.65
2017-05-30,19.39,,33.2,2.7,22.67,46.0,16.0,2.9,0.0,1.1,14.1,9.1,0.0,16.62
2017-05-29,15.96,,36.6,0.3,9.79,32.0,12.0,2.8,3.5,0.0,9.6,4.5,0.0,16.58
2017-05-28,15.03,,41.8,1.6,9.71,32.0,3.0,2.5,3.2,0.0,9.8,4.8,0.0,16.53
2017-05-27,17.99,,44.0,4.2,13.17,37.0,36.0,2.6,0.9,0.0,12.1,7.1,0.0,16.5
2017-05-26,15.88,,48.6,3.9,11.21,35.0,31.0,2.1,2.3,0.0,10.7,5.7,0.0,16.45
2017-05-25,12.95,,49.9,2.2,21.83,52.0,34.0,2.0,5.0,0.0,8.0,3.0,0.0,16.4
2017-05-24,12.03,,79.2,7.9,25.04,83.0,36.0,2.3,3.1,0.0,9.8,4.8,32.4,16.37
2017-05-23,22.01,,34.6,4.5,11.71,32.0,20.0,2.8,0.0,4.0,16.9,11.9,0.0,16.32
2017-05-22,19.72,,36.9,4.1,11.08,,,2.5,0.0,1.8,14.8,9.8,0.0,16.27
2017-05-21,17.89,,35.0,0.9,10.0,37.0,31.0,3.1,1.6,0.0,11.4,6.4,0.0,16.22
2017-05-20,15.53,,43.4,0.7,8.67,29.0,31.0,2.5,3.9,0.0,9.1,4.1,0.0,16.18
2017-05-19,12.85,,57.2,3.6,8.08,39.0,18.0,2.4,5.4,0.0,7.6,2.6,0.0,16.12
2017-05-18,11.75,,51.3,1.4,14.42,41.0,16.0,2.1,5.7,0.0,7.3,2.3,0.0,16.08
2017-05-17,7.71,,59.6,-0.4,11.67,27.0,15.0,1.9,9.8,0.0,3.1,0.0,0.0,16.02
2017-05-16,7.6,,73.2,2.7,14.58,35.0,4.0,2.0,10.4,0.0,2.6,0.0,0.2,15.97
2017-05-15,8.24,,78.6,4.5,9.08,82.0,5.0,2.0,8.7,0.0,4.3,0.0,3.9,15.92
2017-05-14,6.58,,77.1,2.7,11.75,35.0,35.0,1.6,11.6,0.0,1.4,0.0,2.8,15.85
2017-05-13,7.1,,88.4,5.2,14.29,43.0,8.0,1.8,10.9,0.0,2.1,0.0,9.1,15.8
2017-05-12,14.86,,48.4,3.5,23.75,48.0,14.0,2.7,3.1,0.0,9.8,4.8,2.4,15.75
2017-05-11,16.75,,47.5,3.9,15.71,44.0,11.0,3.1,2.6,0.0,10.4,5.4,0.0,15.68
2017-05-10,14.88,,48.3,3.6,10.75,39.0,27.0,3.5,2.0,0.0,11.1,6.0,0.0,15.62
2017-05-09,13.9,,41.8,0.8,6.96,,,2.9,3.9,0.0,9.1,4.1,0.0,15.57
2017-05-08,12.49,,37.8,-3.0,7.83,35.0,25.0,2.9,6.3,0.0,6.7,1.7,0.0,15.52
2017-05-07,10.0,,55.2,0.2,14.46,39.0,31.0,2.2,7.5,0.0,5.5,0.5,0.2,15.45
2017-05-06,17.13,,48.3,4.7,14.79,54.0,33.0,2.4,1.6,0.0,11.4,6.5,1.7,15.38
2017-05-05,20.95,,36.9,5.0,15.79,48.0,19.0,2.8,0.0,3.0,16.0,11.0,0.0,15.32
2017-05-04,16.48,,42.6,2.6,7.71,,,3.1,1.8,0.0,11.2,6.2,0.0,15.27
2017-05-03,12.58,,42.2,-1.5,8.17,,,2.9,6.2,0.0,6.8,1.8,0.0,15.2
2017-05-02,9.19,,54.2,-0.1,14.12,44.0,32.0,2.4,8.2,0.0,4.8,0.0,0.0,15.13
2017-05-01,8.97,,58.0,0.0,9.92,,,2.5,9.0,0.0,4.0,0.0,0.0,15.07
2017-04-30,8.2,,68.2,2.4,9.62,44.0,29.0,2.6,8.2,0.0,4.8,0.0,3.8,15.0
2017-04-29,7.84,,55.4,-1.2,10.88,32.0,16.0,2.7,10.3,0.0,2.7,0.0,0.0,14.95
2017-04-28,4.31,-4.0,66.3,-2.4,5.04,,,3.4,13.5,0.0,0.0,0.0,0.0,14.88
2017-04-27,2.64,,81.5,-0.4,9.08,,,3.0,14.9,0.0,0.0,0.0,0.0,14.82
2017-04-26,0.86,-6.0,79.5,-2.3,13.33,,,2.2,17.4,0.0,0.0,0.0,0.0,14.75
2017-04-25,1.21,-6.0,86.5,-0.8,9.88,32.0,16.0,2.3,16.8,0.0,0.0,0.0,0.2,14.68
2017-04-24,1.21,,94.9,0.4,6.12,,,2.1,16.6,0.0,0.0,0.0,4.6,14.63
2017-04-23,-0.32,-8.0,95.8,-0.9,14.04,35.0,11.0,3.1,18.0,0.0,0.0,0.0,10.1,14.55
2017-04-22,1.56,,83.3,-1.2,16.79,35.0,8.0,2.5,15.8,0.0,0.0,0.0,0.5,14.48
2017-04-21,3.43,-6.0,77.0,-0.6,9.83,,,2.5,14.2,0.0,0.0,0.0,5.1,14.42
2017-04-20,7.82,,65.9,0.9,8.21,,,2.6,9.8,0.0,3.1,0.0,0.0,14.35
2017-04-19,4.02,,73.7,-0.6,6.71,,,2.8,13.4,0.0,0.0,0.0,0.0,14.27
2017-04-18,-0.03,-6.0,93.8,-0.9,10.96,,,2.7,18.3,0.0,0.0,0.0,4.0,14.22
2017-04-17,1.94,,67.1,-3.7,13.62,33.0,7.0,2.6,15.2,0.0,0.0,0.0,0.0,14.15
2017-04-16,-0.41,-7.0,71.9,-5.0,11.96,27.0,17.0,2.7,19.0,0.0,0.0,0.0,0.0,14.08
2017-04-15,-2.71,-10.0,89.4,-4.3,15.79,33.0,35.0,2.3,20.4,0.0,0.0,0.0,2.1,14.0
2017-04-14,0.53,-5.0,98.3,0.3,14.83,33.0,31.0,1.9,17.6,0.0,0.0,0.0,13.9,13.93
2017-04-13,1.73,,91.3,0.4,22.38,44.0,10.0,2.3,15.6,0.0,0.0,0.0,8.3,13.87
2017-04-12,4.03,-4.0,73.8,-0.4,13.67,33.0,8.0,2.5,14.6,0.0,0.0,0.0,0.0,13.8
2017-04-11,4.47,-2.0,69.8,-1.3,6.71,,,2.5,13.7,0.0,0.0,0.0,0.0,13.73
2017-04-10,2.59,,83.3,0.0,11.54,,,2.1,15.2,0.0,0.0,0.0,3.1,13.67
2017-04-09,2.32,-6.0,71.1,-2.5,10.96,30.0,16.0,2.2,15.7,0.0,0.0,0.0,0.0,13.58
2017-04-08,4.88,,72.0,-0.2,9.88,,,2.3,13.1,0.0,0.0,0.0,6.3,13.52
2017-04-07,6.24,,84.3,3.6,10.71,28.0,32.0,2.6,11.7,0.0,1.4,0.0,7.8,13.43
2017-04-06,10.42,,48.2,-0.7,11.46,39.0,12.0,2.8,8.0,0.0,5.0,0.1,0.0,13.38
2017-04-05,6.89,-5.0,54.6,-3.6,16.79,46.0,18.0,2.8,11.8,0.0,1.1,0.0,0.0,13.32
2017-04-04,4.54,-1.0,60.3,-4.3,8.12,32.0,1.0,2.8,12.7,0.0,0.3,0.0,0.0,13.23
2017-04-03,3.7,,72.4,-1.3,13.71,37.0,32.0,2.4,13.0,0.0,0.0,0.0,0.0,13.17
2017-04-02,5.37,,54.1,-3.9,15.83,44.0,30.0,2.3,12.4,0.0,0.6,0.0,0.0,13.1
2017-04-01,5.56,,74.7,1.4,6.58,,,3.1,12.1,0.0,1.0,0.0,0.0,13.02
2017-03-31,5.9,-3.0,73.3,0.9,11.71,41.0,18.0,2.8,12.3,0.0,0.7,0.0,0.0,12.97
2017-03-30,3.45,,84.9,1.1,9.29,,,2.4,14.7,0.0,0.0,0.0,0.0,12.88
2017-03-29,4.27,-4.0,81.4,0.8,6.17,,,2.9,12.7,0.0,0.3,0.0,0.0,12.82
